,Inflow,Outflow,Mass balance,Concentration (g/m3),Concentration (N/m3)
Ocean_Surface_Water,6.913668719853754,6.913668719853755,-8.881784197001252e-16,1.3123908812249876e-12,9.65473961952636
Ocean_Mixed_Water,6.922780041467804,6.922780041467803,8.881784197001252e-16,1.3142622989908964e-12,9.667941780396642
Ocean_Column_Water,0.7268587132525683,0.726858713252568,3.3306690738754696e-16,3.757165056759428e-12,26.690374447645144
Coast_Surface_Water,7.542086561016624,7.5420865610166254,-1.7763568394002505e-15,6.167408939364946e-11,435.48552336406243
Coast_Column_Water,7.560263161103813,7.560263161103812,8.881784197001252e-16,6.170598169000981e-11,435.6509054896404
Surface_Freshwater,270.5195396914286,270.5195396914285,5.684341886080802e-14,4.4486904482444345e-09,30899.403599978446
Bulk_Freshwater,271.12155812310635,271.12155812310635,0.0,4.457583965055942e-09,30951.921931258345
Sediment_Freshwater,0.8301515543607072,0.830151554360707,2.220446049250313e-16,0.002234076263101431,11941503611.906223
Sediment_Ocean,0.72647341708057,0.7264734170805699,1.1102230246251565e-16,0.00042079679977499225,1204517702.2361054
Sediment_Coast,0.03206877364444268,0.032068773644442675,6.938893903907228e-18,0.0004656758452350591,1645464788.2482455
Urban_Soil_Surface,0.11020829833397118,0.11020829833397118,0.0,6.230834716077986e-06,34061462.293932624
Urban_Soil,0.0,0.0,0.0,0.0,0.0
Background_Soil_Surface,0.1741369553746733,0.17413695537467327,2.7755575615628914e-17,6.2308347160779845e-06,34061462.29393261
Background_Soil,0.0,0.0,0.0,0.0,0.0
Agricultural_Soil_Surface,0.005804565179155777,0.005804565179155778,-8.673617379884035e-19,1.5577086790194965e-06,8515365.573483156
Agricultural_Soil,0.0,0.0,0.0,0.0,0.0
Air,1.0000000000000002,1.0,2.220446049250313e-16,4.1319042345444364e-14,3.1889138603511535e-13
